"annotation_id","annotator","created_at","id","komentar","label","lead_time","sentiment","updated_at"
1015,"1","2025-05-19T10:04:22.022247Z",2804,"mau naik biarin.kebunku udah ada bahan makanan semua.sawah juga ada.","",2.719,"tidak sarkastik","2025-05-19T10:04:22.022247Z"
1016,"1","2025-05-19T10:04:24.054647Z",2805,"#CINTAIPRODUKLOKAL","",1.673,"tidak sarkastik","2025-05-19T10:04:24.054647Z"
1017,"1","2025-05-19T10:04:28.397371Z",2806,"yen naik guys","",4.054,"tidak sarkastik","2025-05-19T10:04:28.397371Z"
1018,"1","2025-05-19T10:04:32.283650Z",2807,"yah makan mie ayam jdi 20rb, seporsi","",3.525,"tidak sarkastik","2025-05-19T10:04:32.283650Z"
1019,"1","2025-05-19T10:04:35.003188Z",2808,"yg freelance dibayar dollar full senyum 😁","",2.429,"sarkastik","2025-05-19T10:04:35.003188Z"
1020,"1","2025-05-19T10:04:38.346093Z",2809,"tpi bakso ga naik kan bang harganya?","",3.069,"tidak sarkastik","2025-05-19T10:04:38.346093Z"
1021,"1","2025-05-19T10:04:41.216512Z",2810,"kalo beli seblak harga nya naik juga ga 😅😅😂","",2.584,"tidak sarkastik","2025-05-19T10:04:41.216512Z"
1022,"1","2025-05-19T10:04:45.255628Z",2811,"@R:menekan dolar ❌
ditekan dolar✅","",3.755,"sarkastik","2025-05-19T10:04:45.255628Z"
1023,"1","2025-05-19T10:04:48.288634Z",2812,"mungkin kalo gada ketoprak dan mie ayam,saya sudah tidak ada di indo","",2.748,"tidak sarkastik","2025-05-19T10:04:48.288634Z"
1024,"1","2025-05-19T10:04:51.650414Z",2813,"Gaji kerja aja kaga naik naik coy di negara Konoha ini 😭😭","",3.076,"sarkastik","2025-05-19T10:04:51.650414Z"
1025,"1","2025-05-19T10:04:54.534839Z",2814,"cara nurunin harga dollar nya gimana bng?","",2.597,"tidak sarkastik","2025-05-19T10:04:54.534839Z"
1026,"1","2025-05-19T10:04:58.491201Z",2815,"tradin dapet $10 aja udh melebihin gaji umr","",3.678,"tidak sarkastik","2025-05-19T10:04:58.491201Z"
1027,"1","2025-05-19T10:05:09.486545Z",2816,"andai ada kerjaan antar negara biar kerja di perusahaan AS, tapi kerja dari inkorupsia","",10.641,"sarkastik","2025-05-19T10:05:09.486545Z"
1028,"1","2025-05-19T10:05:14.037054Z",2817,"berarti kalau kita berslih ke produk lokal ngaruh gak ke peroutaran ekonomi negara sendiri???
terus kalau pelan² ninggalin produk import hasilnya gimana???","",4.243,"tidak sarkastik","2025-05-19T10:05:14.037054Z"
1029,"1","2025-05-19T10:05:18.017059Z",2818,"Bang keknya lu lebih ngerti dari pd prabowo😂","",3.663,"sarkastik","2025-05-19T10:05:18.017059Z"
1030,"1","2025-05-19T10:05:19.934317Z",2819,"waduhh🙂","",1.609,"tidak sarkastik","2025-05-19T10:05:19.934317Z"
1031,"1","2025-05-19T10:05:25.220109Z",2820,"untung gak pernah percaya ada orang yang kasih janji tekan dolar ke 5 ribu","",4.96,"sarkastik","2025-05-19T10:05:25.220109Z"
1032,"1","2025-05-19T10:05:27.932803Z",2821,"oke gas oke gas sampai 20rb","",2.424,"sarkastik","2025-05-19T10:05:27.932803Z"
1033,"1","2025-05-19T10:05:29.874656Z",2822,"mie ayam😭😭","",1.626,"tidak sarkastik","2025-05-19T10:05:29.874656Z"
1034,"1","2025-05-19T10:05:33.729940Z",2823,"ini saatnya pindah ke negara tetangga aja🤣","",3.409,"sarkastik","2025-05-19T10:05:33.729940Z"
1035,"1","2025-05-19T10:05:36.936770Z",2824,"nyantai bang masih 17 ribu,, gue nggu 35.000 per dolar.. 😎","",2.898,"sarkastik","2025-05-19T10:05:36.936770Z"
1036,"1","2025-05-19T10:05:38.846548Z",2825,"noo mie ayam ntar harga naik🗿","",1.604,"tidak sarkastik","2025-05-19T10:05:38.846548Z"
1037,"1","2025-05-19T10:05:40.771798Z",2826,"Kasian lihat nya🥺","",1.632,"tidak sarkastik","2025-05-19T10:05:40.771798Z"
1038,"1","2025-05-19T10:05:42.665280Z",2827,"Mantap..ide bagus.. 😁😁","",1.607,"tidak sarkastik","2025-05-19T10:05:42.665280Z"
1039,"1","2025-05-19T10:05:47.922142Z",2828,"Betah isin","",4.915,"tidak sarkastik","2025-05-19T10:05:47.922142Z"
1040,"1","2025-05-19T10:05:54.740965Z",2829,"hahaha hlm hilng ga mau jg dtggung 😂","",6.514,"sarkastik","2025-05-19T10:05:54.740965Z"
1041,"1","2025-05-19T10:05:57.992496Z",2830,"lebih respect tukang parkir yang bantu mundurin sampe di sebrangin rela ngeluarin 2rb, beda sama yg awal gada pas baru kluar langsong nongol","",2.957,"tidak sarkastik","2025-05-19T10:05:57.992496Z"
1042,"1","2025-05-19T10:06:00.583328Z",2831,"ga harus 2rb juga gapapa,yg penting seikhlasnya nya","",2.309,"tidak sarkastik","2025-05-19T10:06:00.583328Z"
1043,"1","2025-05-19T10:06:04.146465Z",2832,"parkirlah di tempat yang sesuai dan dibutuhkan","",3.26,"tidak sarkastik","2025-05-19T10:06:04.146465Z"
1044,"1","2025-05-19T10:06:10.024870Z",2833,"iyasi 2k ngga bikin miskin..tapi misal uang nya pas"" an bgt cuman buat beli mie misal gmn😞","",5.582,"tidak sarkastik","2025-05-19T10:06:10.024870Z"
1045,"1","2025-05-19T10:06:11.805405Z",2834,"ya allah..","",1.48,"tidak sarkastik","2025-05-19T10:06:11.805405Z"
1046,"1","2025-05-19T10:06:14.189796Z",2835,"""yg di depan itu parkir liar""😭","",2.099,"tidak sarkastik","2025-05-19T10:06:14.189796Z"
1047,"1","2025-05-19T10:06:18.055844Z",2836,"kadang barang dimotor juga ada yg hilang walaupun ada tkg parkir","",3.497,"tidak sarkastik","2025-05-19T10:06:18.055844Z"
1048,"1","2025-05-19T10:06:22.657740Z",2837,"tukang parkir meresahkan","",4.318,"tidak sarkastik","2025-05-19T10:06:22.657740Z"
1049,"1","2025-05-19T10:06:26.349652Z",2838,"kalo indomaret/alfa si ga wajar tapi kalo tempat ngopi rumah makan diskotik dll itu wajib parkir om keamanan wajib no1","",3.333,"tidak sarkastik","2025-05-19T10:06:26.349652Z"
1050,"1","2025-05-19T10:06:28.780082Z",2839,"gak mempan😹","",2.137,"sarkastik","2025-05-19T10:06:28.780082Z"
1051,"1","2025-05-19T10:06:32.509255Z",2840,"motor gpp lah gratis, mobil bayar","",3.434,"tidak sarkastik","2025-05-19T10:06:32.509255Z"
1052,"1","2025-05-19T10:06:34.710487Z",2841,"kok gw kasian ya","",1.874,"tidak sarkastik","2025-05-19T10:06:34.710487Z"
1053,"1","2025-05-19T10:06:39.748625Z",2842,"gw klo mau ke alfa/indo liat dlu ada tukang parkir nya ga klo ga ada ya beli klo ada ya cari yg lain walau cuma 2rb klo cuma 3-5 menit buat apa","",4.751,"tidak sarkastik","2025-05-19T10:06:39.748625Z"
1054,"1","2025-05-19T10:06:45.880528Z",2843,"Pas parkir ga ada orang,pas mau pulang entah dr mana muncul tu orng minta 2 rebu😳","",5.832,"tidak sarkastik","2025-05-19T10:06:45.880528Z"
1055,"1","2025-05-19T10:06:48.582842Z",2844,"sepi karna galaku X
sepi karna ada kang parkir √","",2.413,"sarkastik","2025-05-19T10:06:48.582842Z"
1056,"1","2025-05-19T10:06:54.212303Z",2845,"😏mau ada kang parkir juga barang ttp ilang kmarin helm saya ilang di Alfamart padahal ada kang parkir pas saya tanyain,bilang nya GK tau emng tadi Taru dimna sya cuman makan aj tadi kata kang parkir","",5.332,"tidak sarkastik","2025-05-19T10:06:54.212303Z"
1057,"1","2025-05-19T10:06:59.261715Z",2846,"banyak tukang parkir ya disini","",4.751,"sarkastik","2025-05-19T10:06:59.261715Z"
1058,"1","2025-05-19T10:07:02.069366Z",2847,"pas abg² nya bengong sedih liat nya","",2.499,"tidak sarkastik","2025-05-19T10:07:02.069366Z"
1059,"1","2025-05-19T10:07:04.792484Z",2848,"tuhan lebih senang ketika orang kaya mau sedekah,tpi tuhan lebih senang kepada orang yang nggk kaya tapi suka sedekah,
klo mau sedekah nunggu kaya,iya klo di kasih kaya,kalo nggk di kasih kaya gmana??","",2.42,"tidak sarkastik","2025-05-19T10:07:04.792484Z"
1060,"1","2025-05-19T10:07:08.125520Z",2849,"kalau 2k kasih aja, waktu pergi ada juga tukang parkir 5k parah juga itu orang. kalau dijaga bagus malahan ia pergi","",3.023,"tidak sarkastik","2025-05-19T10:07:08.125520Z"
1061,"1","2025-05-19T10:07:11.952170Z",2850,"kasian sih kalo gini🥺 org rumah psti nunggu.","",3.528,"tidak sarkastik","2025-05-19T10:07:11.952170Z"
1062,"1","2025-05-19T10:07:14.485720Z",2851,"lgsng nelpon ormas😂","",2.227,"sarkastik","2025-05-19T10:07:14.485720Z"
1063,"1","2025-05-19T10:07:20.239493Z",2852,"gw pernah Nemu tukang parkir yg mau uang doang padahal kaga bantu sama sekali 😂","",5.458,"tidak sarkastik","2025-05-19T10:07:20.239493Z"
1064,"1","2025-05-19T10:07:23.919389Z",2853,"Hebat ya tukang parkirnya ada rompi gitu","",3.378,"sarkastik","2025-05-19T10:07:23.919389Z"
1065,"1","2025-05-19T10:07:26.501428Z",2854,"trauma masuk alpamidi wkkkk beli air doang sama makanan udah di prit prit aja wkkk","",2.287,"tidak sarkastik","2025-05-19T10:07:26.501428Z"
1066,"1","2025-05-19T10:07:30.357363Z",2855,"plot twist dia intel💀","",3.553,"tidak sarkastik","2025-05-19T10:07:30.357363Z"
1067,"1","2025-05-19T10:07:32.675992Z",2856,"2rb ga bikin kalian miskin😊","",2.018,"sarkastik","2025-05-19T10:07:32.675992Z"
1068,"1","2025-05-19T10:07:35.274298Z",2857,"Baguss ini. beberapa tahun terakhir prefer warung Madura kalo untuk kebutuhan dasar karena parkir liar. ternyata temen saya sama. wkwkwk.","",2.293,"tidak sarkastik","2025-05-19T10:07:35.274298Z"
1069,"1","2025-05-19T10:07:39.015364Z",2858,"Salut dengan Baduy yg tidak menggunakan Uang pasti ga akan ada ngaruh nya apa yg terjadi di dunia Ekonomi,_","",3.431,"tidak sarkastik","2025-05-19T10:07:39.015364Z"
1070,"1","2025-05-19T10:07:42.097564Z",2859,"seinget gw dolar us itu 15.000 doang pas 2020an","",2.784,"tidak sarkastik","2025-05-19T10:07:42.097564Z"
1071,"1","2025-05-19T10:07:46.920999Z",2860,"😅😅😅😅 simpel aja sih
elo mau beli iPhone yg kemarin dolar blm naek g kebeli sekarang tambah g kebeli efek dolar naek😅😅","",4.536,"tidak sarkastik","2025-05-19T10:07:46.920999Z"
1072,"1","2025-05-19T10:07:49.749662Z",2861,"gw puny njir 4 dolar 😭","",2.535,"tidak sarkastik","2025-05-19T10:07:49.749662Z"
1073,"1","2025-05-19T10:07:51.967579Z",2862,"indo gelap😅","",1.911,"sarkastik","2025-05-19T10:07:51.967579Z"
1074,"1","2025-05-19T10:07:54.839905Z",2863,"biar Rp menguat pemerintah harus buat kebijakan kaya gimana","",2.564,"tidak sarkastik","2025-05-19T10:07:54.839905Z"
1075,"1","2025-05-19T10:07:58.400668Z",2864,"bang bahas Bu guru Shasa yang masuk tv one bilangnya mau jadi artis","",3.254,"tidak sarkastik","2025-05-19T10:07:58.400668Z"
1076,"1","2025-05-19T10:08:08.501913Z",2865,"tapi bang coba teliti mata uang lain, apakah juga melemah?","",9.791,"tidak sarkastik","2025-05-19T10:08:08.501913Z"
1077,"1","2025-05-19T10:08:12.139763Z",2866,"gue ga mau beli iPhone SE tas🗿","",3.308,"tidak sarkastik","2025-05-19T10:08:12.139763Z"
1078,"1","2025-05-19T10:08:14.981589Z",2867,"Untung gw kerja di Australia gaji gede","",2.46,"sarkastik","2025-05-19T10:08:14.981589Z"
1079,"1","2025-05-19T10:08:17.391940Z",2868,"Harga Emas Meroket teruss bangg🗿🗿🗿","",2.086,"sarkastik","2025-05-19T10:08:17.391940Z"
1080,"1","2025-05-19T10:08:19.598573Z",2869,"otw luar negri woy","",1.868,"sarkastik","2025-05-19T10:08:19.598573Z"
1081,"1","2025-05-19T10:08:21.975745Z",2870,"""gak ngaruh dollar naik, kita pakai rupiah""","",2.037,"sarkastik","2025-05-19T10:08:21.975745Z"
1082,"1","2025-05-19T10:08:24.438367Z",2871,"aku kaya😅","",2.148,"tidak sarkastik","2025-05-19T10:08:24.438367Z"
1083,"1","2025-05-19T10:08:27.373705Z",2872,"menanam, bertani , dan bertenak 😍","",2.632,"tidak sarkastik","2025-05-19T10:08:27.373705Z"
1084,"1","2025-05-19T10:08:30.475997Z",2873,"semoga aja 1dollar 100k ,jadi cuan gua live di tiktok😎","",2.794,"sarkastik","2025-05-19T10:08:30.475997Z"
1085,"1","2025-05-19T10:08:32.851535Z",2874,"toko emas panen 🤣🤣","",1.988,"sarkastik","2025-05-19T10:08:32.851535Z"
1086,"1","2025-05-19T10:08:36.008008Z",2875,"bingung ngurusin dolar,nasi sepiring sama sayur aja udah kenyang","",2.855,"tidak sarkastik","2025-05-19T10:08:36.008008Z"
1087,"1","2025-05-19T10:08:38.542954Z",2876,"nih tmn ku mau join😭","",2.223,"tidak sarkastik","2025-05-19T10:08:38.542954Z"
1088,"1","2025-05-19T10:08:40.637730Z",2877,"Eyyy garila","",1.77,"tidak sarkastik","2025-05-19T10:08:40.637730Z"
1089,"1","2025-05-19T10:08:46.511255Z",2878,"kirain pake guci galon","",5.561,"sarkastik","2025-05-19T10:08:46.511255Z"
1090,"1","2025-05-19T10:08:49.102113Z",2879,"kemarin gue lihat rozi😭😭","",2.256,"tidak sarkastik","2025-05-19T10:08:49.102113Z"
1091,"1","2025-05-19T10:08:51.854927Z",2880,"you can ask the flowers…","",2.441,"tidak sarkastik","2025-05-19T10:08:51.854927Z"
1092,"1","2025-05-19T10:08:54.669787Z",2881,"tapi ketek nya bersih loh😭","",2.493,"tidak sarkastik","2025-05-19T10:08:54.669787Z"
1093,"1","2025-05-19T10:08:58.298515Z",2882,"celananya kek celana aladin maapinnnnnnn","",3.307,"tidak sarkastik","2025-05-19T10:08:58.298515Z"
1094,"1","2025-05-19T10:09:01.229483Z",2883,"heels jaring²anjir😭","",2.641,"tidak sarkastik","2025-05-19T10:09:01.229483Z"
1095,"1","2025-05-19T10:09:04.538067Z",2884,"""gaya nomor satu, kenyamanan nomor sekian"" ANCISSSSS","",3.0,"tidak sarkastik","2025-05-19T10:09:04.538067Z"
1096,"1","2025-05-19T10:09:09.651531Z",2885,"dia pakai parfume remar nya yg itam punyaknya mohan 🥰🥰🥰","",4.796,"tidak sarkastik","2025-05-19T10:09:09.651531Z"
1097,"1","2025-05-19T10:09:11.387303Z",2886,"apalah","",1.422,"tidak sarkastik","2025-05-19T10:09:11.387303Z"
1098,"1","2025-05-19T10:09:13.409845Z",2887,"bukan rozi harahap tp rozi halim","",1.706,"tidak sarkastik","2025-05-19T10:09:13.409845Z"
1099,"1","2025-05-19T10:09:15.354138Z",2888,"@Syaz @cy @Amanda 😎 outfit check","",1.632,"tidak sarkastik","2025-05-19T10:09:15.354138Z"
1100,"1","2025-05-19T10:09:18.270620Z",2889,"@gladiolus_rny @N","",2.603,"tidak sarkastik","2025-05-19T10:09:18.270620Z"
1101,"1","2025-05-19T10:09:19.917026Z",2890,"@niesha𐙚 @nissa @A L I C E⚡","",1.336,"tidak sarkastik","2025-05-19T10:09:19.917026Z"
1102,"1","2025-05-19T10:09:21.491805Z",2891,"@dieyhh 𐙚 @Y A N @know 🤣😭","",1.246,"tidak sarkastik","2025-05-19T10:09:21.491805Z"
1103,"1","2025-05-19T10:09:23.425009Z",2892,"@starlvcies","",1.58,"tidak sarkastik","2025-05-19T10:09:23.425009Z"
1104,"1","2025-05-19T10:09:26.721632Z",2893,"uhh ganteng bgt","",2.943,"sarkastik","2025-05-19T10:09:26.721632Z"
1105,"1","2025-05-19T10:09:28.865733Z",2894,"gak ada yang iri sama lu","",1.828,"sarkastik","2025-05-19T10:09:28.865733Z"
1106,"1","2025-05-19T10:09:31.897136Z",2895,"manyun trosss🥺🥺","",2.698,"tidak sarkastik","2025-05-19T10:09:31.897136Z"
1107,"1","2025-05-19T10:09:35.266767Z",2896,"wkwkwkwkkwkwkqkwkwkwkwkwk","",2.919,"tidak sarkastik","2025-05-19T10:09:35.266767Z"
1108,"1","2025-05-19T10:09:39.084692Z",2897,"thnn jgn julidd😌","",3.496,"sarkastik","2025-05-19T10:09:39.084692Z"
1109,"1","2025-05-19T10:09:44.500962Z",2898,"awogawog malu bro di ketawain sm kawan gua🗿🙏🏻","",5.093,"tidak sarkastik","2025-05-19T10:09:44.500962Z"
1110,"1","2025-05-19T10:09:46.982975Z",2899,"ckpan bapa gue😏","",2.182,"sarkastik","2025-05-19T10:09:46.982975Z"
1111,"1","2025-05-19T10:09:49.750664Z",2900,"ku kunaonn siaa bayu","",2.425,"tidak sarkastik","2025-05-19T10:09:49.750664Z"
1112,"1","2025-05-19T10:09:54.298590Z",2901,"dia ngpa dah?","",4.233,"tidak sarkastik","2025-05-19T10:09:54.298590Z"
1113,"1","2025-05-19T10:09:58.649414Z",2902,"gimana ceritanya komen lebih banyak dari likenya🤣🤣","",4.029,"tidak sarkastik","2025-05-19T10:09:58.649414Z"
1114,"1","2025-05-19T10:10:00.884397Z",2903,"gntngn bpa w","",1.806,"sarkastik","2025-05-19T10:10:00.884397Z"
1115,"1","2025-05-19T10:10:03.278945Z",2904,"BUSET IRI😳","",2.01,"sarkastik","2025-05-19T10:10:03.278945Z"
1116,"1","2025-05-19T10:10:05.884993Z",2905,"modelan ngeneki opo seng arep diirini😊","",2.277,"tidak sarkastik","2025-05-19T10:10:05.884993Z"
1117,"1","2025-05-19T10:10:08.274334Z",2906,"dalam hati : anj gue kece bener 🖐️😭","",2.069,"sarkastik","2025-05-19T10:10:08.274334Z"
1118,"1","2025-05-19T10:10:12.063630Z",2907,"YG IRI SMA LO SIAPA MALIHH CEPET NGOMONG AMA GW😩😭😭💔","",3.366,"tidak sarkastik","2025-05-19T10:10:12.063630Z"
1119,"1","2025-05-19T10:10:15.420022Z",2908,"ogah amat nyaingin lu","",3.035,"sarkastik","2025-05-19T10:10:15.420022Z"
1120,"1","2025-05-19T10:10:24.367663Z",2909,"model kek lo gmpng di saingin bay, nyadar g?","",8.63,"tidak sarkastik","2025-05-19T10:10:24.367663Z"
1121,"1","2025-05-19T10:10:28.429672Z",2910,"filternya gabisa boong","",3.661,"sarkastik","2025-05-19T10:10:28.429672Z"
1122,"1","2025-05-19T10:10:31.968837Z",2911,"gue iri sm lu? mimpi lu anj","",3.223,"sarkastik","2025-05-19T10:10:31.968837Z"
1123,"1","2025-05-19T10:10:36.199866Z",2912,"atut","",3.904,"tidak sarkastik","2025-05-19T10:10:36.199866Z"
1124,"1","2025-05-19T10:10:38.862427Z",2913,"jangan lupa mandi bay","",2.219,"sarkastik","2025-05-19T10:10:38.862427Z"
1125,"1","2025-05-19T10:10:41.457097Z",2914,"emng lu gntng😱?","",2.251,"sarkastik","2025-05-19T10:10:41.457097Z"
1126,"1","2025-05-19T10:10:44.307749Z",2915,"ngapain iri sm lu anjjr😭😭😭","",2.489,"sarkastik","2025-05-19T10:10:44.307749Z"
1127,"1","2025-05-19T10:10:47.752172Z",2916,"Lu bkan saingan gw breee beda jauh","",3.117,"tidak sarkastik","2025-05-19T10:10:47.752172Z"
1128,"1","2025-05-19T10:10:51.788369Z",2917,"males banget merasa iri☺","",3.695,"sarkastik","2025-05-19T10:10:51.788369Z"
1129,"1","2025-05-19T10:10:54.422504Z",2918,"ga iri makasih ya😜","",2.31,"sarkastik","2025-05-19T10:10:54.422504Z"
1130,"1","2025-05-19T10:10:57.373684Z",2919,"lha like an ny cuma 1?","",2.616,"tidak sarkastik","2025-05-19T10:10:57.373684Z"
1131,"1","2025-05-19T10:11:00.675997Z",2920,"lu ngapain bay?","",2.975,"tidak sarkastik","2025-05-19T10:11:00.675997Z"
1132,"1","2025-05-19T10:11:08.192920Z",2921,"iri ama lu? gd yg lain?","",7.202,"sarkastik","2025-05-19T10:11:08.192920Z"
1133,"1","2025-05-19T10:11:10.718004Z",2922,"bagus buat graduate @r @cey @mochimi_","",2.199,"tidak sarkastik","2025-05-19T10:11:10.718046Z"
1134,"1","2025-05-19T10:11:12.413741Z",2923,"@mrt","",1.37,"tidak sarkastik","2025-05-19T10:11:12.413741Z"
1135,"1","2025-05-19T10:11:14.179897Z",2924,"@yuniinainggolan_","",1.358,"tidak sarkastik","2025-05-19T10:11:14.179897Z"
1136,"1","2025-05-19T10:11:16.739661Z",2925,"😭","",2.233,"tidak sarkastik","2025-05-19T10:11:16.739661Z"
1137,"1","2025-05-19T10:11:19.049593Z",2926,"@💫🤍","",1.989,"tidak sarkastik","2025-05-19T10:11:19.049593Z"
1138,"1","2025-05-19T10:11:20.786419Z",2927,"@333 @🍕 @‍dd","",1.416,"tidak sarkastik","2025-05-19T10:11:20.786419Z"
1139,"1","2025-05-19T10:11:22.393767Z",2928,"@𝐍𝐨𝐯𝐚 @z 😭😭😭","",1.278,"tidak sarkastik","2025-05-19T10:11:22.393767Z"
1140,"1","2025-05-19T10:11:24.222121Z",2929,"😂😂😭😭","",1.497,"tidak sarkastik","2025-05-19T10:11:24.222121Z"
1141,"1","2025-05-19T10:11:26.165788Z",2930,"@in_dyraa pengen bgt di make up in om","",1.622,"tidak sarkastik","2025-05-19T10:11:26.165788Z"
1142,"1","2025-05-19T10:11:28.150233Z",2931,"@حظ سعيد @esbatu @sell","",1.644,"tidak sarkastik","2025-05-19T10:11:28.150233Z"
1143,"1","2025-05-19T10:11:30.327074Z",2932,"@Bonita🍃 HAHAHAHAHHAAHHAHAHAHAHAHA","",1.838,"tidak sarkastik","2025-05-19T10:11:30.327074Z"
1144,"1","2025-05-19T10:11:32.162689Z",2933,"@Syafrilia yolanda","",1.491,"tidak sarkastik","2025-05-19T10:11:32.162689Z"
1145,"1","2025-05-19T10:11:34.153953Z",2934,"@𝓂𝒶𝓎𝓋𝒾𝓃𝒶𝒶","",1.65,"tidak sarkastik","2025-05-19T10:11:34.153953Z"
1146,"1","2025-05-19T10:11:36.901515Z",2935,"Ayo semua tag @Michelle","",2.415,"tidak sarkastik","2025-05-19T10:11:36.901515Z"
1147,"1","2025-05-19T10:11:47.899944Z",2936,"@itslindaaa capek nian aku😭🤣","",10.56,"tidak sarkastik","2025-05-19T10:11:47.899944Z"
1148,"1","2025-05-19T10:11:50.680948Z",2937,"@sahilaa @🦋🧸💐","",2.386,"tidak sarkastik","2025-05-19T10:11:50.680948Z"
1149,"1","2025-05-19T10:11:52.597836Z",2938,"🥰","",1.548,"tidak sarkastik","2025-05-19T10:11:52.597836Z"
1150,"1","2025-05-19T10:11:54.547115Z",2939,"@pipahhzz","",1.606,"tidak sarkastik","2025-05-19T10:11:54.547115Z"
1151,"1","2025-05-19T10:11:56.380264Z",2940,"@Aquarf♒","",1.491,"tidak sarkastik","2025-05-19T10:11:56.380264Z"
1152,"1","2025-05-19T10:11:57.969869Z",2941,"🤗🤗🤗","",1.261,"tidak sarkastik","2025-05-19T10:11:57.969869Z"
1153,"1","2025-05-19T10:12:00.976974Z",2942,"@Lahhhh","",2.668,"tidak sarkastik","2025-05-19T10:12:00.976974Z"
1154,"1","2025-05-19T10:12:02.962700Z",2943,"@sapirabknsafira","",1.655,"tidak sarkastik","2025-05-19T10:12:02.962700Z"
1155,"1","2025-05-19T10:12:05.439715Z",2944,"@Upin","",2.147,"tidak sarkastik","2025-05-19T10:12:05.439715Z"
1156,"1","2025-05-19T10:12:07.706142Z",2945,"🤭","",1.921,"tidak sarkastik","2025-05-19T10:12:07.706142Z"
1157,"1","2025-05-19T10:12:10.915353Z",2946,"gue ga iri tapi gimana la😁","",2.872,"sarkastik","2025-05-19T10:12:10.915353Z"
1158,"1","2025-05-19T10:14:19.357674Z",2947,"geli ge","",128.099,"sarkastik","2025-05-19T10:14:19.357674Z"
1159,"1","2025-05-19T10:14:21.850068Z",2948,"spill skincarenya ngab, kenapa bisa glowing gt","",2.138,"tidak sarkastik","2025-05-19T10:14:21.850068Z"
1160,"1","2025-05-19T10:14:24.429807Z",2949,"komenan nya miris miris astagfirullah,semangat bang jangan di dengerin omongan orang mah xixixi 🥰","",2.221,"tidak sarkastik","2025-05-19T10:14:24.429807Z"
1161,"1","2025-05-19T10:14:28.036105Z",2950,"Heeh buru jg aing duel wE sapaehna","",3.237,"tidak sarkastik","2025-05-19T10:14:28.036105Z"
1162,"1","2025-05-19T10:14:30.518631Z",2951,"ap yg mau di saingin?","",2.105,"sarkastik","2025-05-19T10:14:30.518631Z"
1163,"1","2025-05-19T10:14:33.339995Z",2952,"bro mau nginggetin yg brlbhn itu tdk baik","",2.416,"sarkastik","2025-05-19T10:14:33.339995Z"
1164,"1","2025-05-19T10:14:35.711089Z",2953,"harus banget manyun ya,?","",2.027,"tidak sarkastik","2025-05-19T10:14:35.711089Z"
1165,"1","2025-05-19T10:14:38.504286Z",2954,"sya ga iri","",2.455,"tidak sarkastik","2025-05-19T10:14:38.504286Z"
1166,"1","2025-05-19T10:14:41.025674Z",2955,"msh gantengan bpk gw","",2.186,"sarkastik","2025-05-19T10:14:41.025674Z"
1167,"1","2025-05-19T10:14:43.947437Z",2956,"Keren an bpa gua sih wkwk","",2.519,"sarkastik","2025-05-19T10:14:43.947437Z"
1168,"1","2025-05-19T10:14:47.226721Z",2957,"beli kaca dlu yuuk!!!","",2.935,"sarkastik","2025-05-19T10:14:47.226721Z"
1169,"1","2025-05-19T10:14:52.014829Z",2958,"lu doang mah sepele","",4.466,"tidak sarkastik","2025-05-19T10:14:52.014829Z"
1170,"1","2025-05-19T10:14:54.046972Z",2959,"gimana ya hmm","",1.685,"tidak sarkastik","2025-05-19T10:14:54.046972Z"
1171,"1","2025-05-19T10:14:56.201472Z",2960,"jir fyp 2021 lewat🗿","",3.5789999999999997,"sarkastik","2025-05-19T10:15:00.215559Z"
1172,"1","2025-05-19T10:15:04.087766Z",2961,"emngnya ada yng iri ke lo bay?","",2.678,"tidak sarkastik","2025-05-19T10:15:04.087766Z"
1173,"1","2025-05-19T10:15:06.547459Z",2962,"ga iri ,cma kasian aja","",2.109,"sarkastik","2025-05-19T10:15:06.547459Z"
1174,"1","2025-05-19T10:15:09.912029Z",2963,"gw lagi makan njr","",4.9190000000000005,"sarkastik","2025-05-19T10:15:14.039351Z"
1175,"1","2025-05-19T10:15:17.569529Z",2964,"lu gntenggg bngt deh","",2.412,"sarkastik","2025-05-19T10:15:17.569529Z"
1176,"1","2025-05-19T10:15:20.992101Z",2965,"nyaingin lu? ga deh 🗿🙏","",3.093,"sarkastik","2025-05-19T10:15:20.992101Z"
1177,"1","2025-05-19T10:15:27.397621Z",2966,"sbnr nya kami pada ckp(BUKNY SOK)
tpi kami tidak pd","",5.979,"tidak sarkastik","2025-05-19T10:15:27.397621Z"
1178,"1","2025-05-19T10:15:31.175289Z",2967,"gush digituin anj tu mulut,kesel bgt gue liatnya","",3.433,"tidak sarkastik","2025-05-19T10:15:31.175289Z"
1179,"1","2025-05-19T10:15:33.342452Z",2968,"MSI GANTENGAN BAPAK GUE","",1.779,"sarkastik","2025-05-19T10:15:33.342452Z"
1180,"1","2025-05-19T10:15:37.030528Z",2969,"ngeri ey","",3.343,"tidak sarkastik","2025-05-19T10:15:37.030528Z"
1181,"1","2025-05-19T10:15:40.464439Z",2970,"tapi agak kasian gak si harusnya bilang aja langsung ke Abang nya","",3.1,"tidak sarkastik","2025-05-19T10:15:40.464439Z"
